562 1
0 0 0 4 0 0 -1.86447e-23 1.82261e-38 4.33362e-24 1.01126e-38 -1.79206e-23 1.83689e-38 -4.33362e-24 -1.03123e-38 -1.5478e-23
0 0 0 -4 2 0 -1.48416e-23 3.74226e-24 -3.54412e-24 3.74226e-24 -8.24091e-24 1.10061e-23 3.54412e-24 -1.10061e-23 -7.41377e-24
0 0 0 -4 -2 0 -1.48416e-23 -3.74226e-24 -3.54412e-24 -3.74226e-24 -8.24091e-24 -1.10061e-23 3.54412e-24 1.10061e-23 -7.41377e-24
0 0 0 4 2 0 -1.48416e-23 -3.74226e-24 3.54412e-24 -3.74226e-24 -8.24091e-24 1.10061e-23 -3.54412e-24 -1.10061e-23 -7.41377e-24
0 0 0 4 -2 0 -1.48416e-23 3.74226e-24 3.54412e-24 3.74226e-24 -8.24091e-24 -1.10061e-23 -3.54412e-24 1.10061e-23 -7.41377e-24
0 0 0 0 6 0 -1.15792e-22 -2.3769e-38 -1.80145e-38 3.11324e-38 -9.81778e-23 5.92829e-24 1.67181e-38 -5.92829e-24 -9.92619e-23
0 0 0 0 -6 0 -1.15792e-22 3.10843e-38 1.56871e-38 -2.52674e-38 -9.81778e-23 -5.92829e-24 -1.94757e-38 5.92829e-24 -9.92619e-23
0 0 0 -3 5 0 -3.08429e-23 -2.31295e-24 -7.11223e-24 -2.31295e-24 -3.192e-23 -3.64881e-24 7.11223e-24 3.64881e-24 -3.28949e-23
0 0 0 3 5 0 -3.08429e-23 2.31295e-24 7.11223e-24 2.31295e-24 -3.192e-23 -3.64881e-24 -7.11223e-24 3.64881e-24 -3.28949e-23
0 0 0 -3 -5 0 -3.08429e-23 2.31295e-24 -7.11223e-24 2.31295e-24 -3.192e-23 3.64881e-24 7.11223e-24 -3.64881e-24 -3.28949e-23
0 0 0 3 -5 0 -3.08429e-23 -2.31295e-24 7.11223e-24 -2.31295e-24 -3.192e-23 3.64881e-24 -7.11223e-24 -3.64881e-24 -3.28949e-23
0 0 0 -2 6 0 4.17586e-23 1.96185e-24 -1.56111e-23 1.96185e-24 4.28366e-23 1.82795e-23 1.56111e-23 -1.82795e-23 4.33408e-23
0 0 0 2 6 0 4.17586e-23 -1.96185e-24 1.56111e-23 -1.96185e-24 4.28366e-23 1.82795e-23 -1.56111e-23 -1.82795e-23 4.33408e-23
0 0 0 -2 -6 0 4.17586e-23 -1.96185e-24 -1.56111e-23 -1.96185e-24 4.28366e-23 -1.82795e-23 1.56111e-23 1.82795e-23 4.33408e-23
0 0 0 2 -6 0 4.17586e-23 1.96185e-24 1.56111e-23 1.96185e-24 4.28366e-23 -1.82795e-23 -1.56111e-23 1.82795e-23 4.33408e-23
0 0 0 -4 4 0 -3.47263e-23 -5.22513e-24 -7.97516e-25 -5.22513e-24 -4.37524e-23 7.22079e-24 7.97516e-25 -7.22079e-24 -3.44359e-23
0 0 0 -4 -4 0 -3.47263e-23 5.22513e-24 -7.97516e-25 5.22513e-24 -4.37524e-23 -7.22079e-24 7.97516e-25 7.22079e-24 -3.44359e-23
0 0 0 4 4 0 -3.47263e-23 5.22513e-24 7.97516e-25 5.22513e-24 -4.37524e-23 7.22079e-24 -7.97516e-25 -7.22079e-24 -3.44359e-23
0 0 0 4 -4 0 -3.47263e-23 -5.22513e-24 7.97516e-25 -5.22513e-24 -4.37524e-23 -7.22079e-24 -7.97516e-25 7.22079e-24 -3.44359e-23
0 0 0 -5 1 0 1.00133e-23 1.53551e-24 8.9837e-25 1.53551e-24 9.28746e-24 1.90663e-24 -8.9837e-25 -1.90663e-24 1.1783e-23
0 0 0 -5 -1 0 1.00133e-23 -1.53551e-24 8.9837e-25 -1.53551e-24 9.28746e-24 -1.90663e-24 -8.9837e-25 1.90663e-24 1.1783e-23
0 0 0 5 1 0 1.00133e-23 -1.53551e-24 -8.9837e-25 -1.53551e-24 9.28746e-24 1.90663e-24 8.9837e-25 -1.90663e-24 1.1783e-23
0 0 0 5 -1 0 1.00133e-23 1.53551e-24 -8.9837e-25 1.53551e-24 9.28746e-24 -1.90663e-24 8.9837e-25 1.90663e-24 1.1783e-23
0 0 0 -1 7 0 -1.04412e-23 1.26927e-24 -7.96819e-24 1.26927e-24 -1.09044e-23 4.39912e-25 7.96819e-24 -4.39912e-25 -1.08391e-23
0 0 0 1 7 0 -1.04412e-23 -1.26927e-24 7.96819e-24 -1.26927e-24 -1.09044e-23 4.39912e-25 -7.96819e-24 -4.39912e-25 -1.08391e-23
0 0 0 -1 -7 0 -1.04412e-23 -1.26927e-24 -7.96819e-24 -1.26927e-24 -1.09044e-23 -4.39912e-25 7.96819e-24 4.39912e-25 -1.08391e-23
0 0 0 1 -7 0 -1.04412e-23 1.26927e-24 7.96819e-24 1.26927e-24 -1.09044e-23 -4.39912e-25 -7.96819e-24 4.39912e-25 -1.08391e-23
0 0 0 -5 3 0 -2.8705e-23 1.2686e-24 -6.09988e-24 1.2686e-24 -2.93382e-23 -7.19576e-24 6.09988e-24 7.19576e-24 -2.78793e-23
0 0 0 -5 -3 0 -2.8705e-23 -1.2686e-24 -6.09988e-24 -1.2686e-24 -2.93382e-23 7.19576e-24 6.09988e-24 -7.19576e-24 -2.78793e-23
0 0 0 5 3 0 -2.8705e-23 -1.2686e-24 6.09988e-24 -1.2686e-24 -2.93382e-23 -7.19576e-24 -6.09988e-24 7.19576e-24 -2.78793e-23
0 0 0 5 -3 0 -2.8705e-23 1.2686e-24 6.09988e-24 1.2686e-24 -2.93382e-23 7.19576e-24 -6.09988e-24 -7.19576e-24 -2.78793e-23
0 0 0 0 8 0 -2.01871e-23 -3.43821e-40 -1.71408e-39 8.81211e-39 -2.76914e-23 5.67782e-24 3.98266e-39 -5.67782e-24 -2.70993e-23
0 0 0 0 -8 0 -2.01871e-23 9.30464e-39 3.7691e-39 8.45203e-41 -2.76914e-23 -5.67782e-24 -1.83484e-39 5.67782e-24 -2.70993e-23
0 0 0 -3 7 0 -9.90172e-24 1.67512e-24 5.36989e-24 1.67512e-24 -1.23583e-23 1.16858e-24 -5.36989e-24 -1.16858e-24 -1.24486e-23
0 0 0 3 7 0 -9.90172e-24 -1.67512e-24 -5.36989e-24 -1.67512e-24 -1.23583e-23 1.16858e-24 5.36989e-24 -1.16858e-24 -1.24486e-23
0 0 0 -3 -7 0 -9.90172e-24 -1.67512e-24 5.36989e-24 -1.67512e-24 -1.23583e-23 -1.16858e-24 -5.36989e-24 1.16858e-24 -1.24486e-23
0 0 0 3 -7 0 -9.90172e-24 1.67512e-24 -5.36989e-24 1.67512e-24 -1.23583e-23 -1.16858e-24 5.36989e-24 1.16858e-24 -1.24486e-23
0 0 0 -4 6 0 1.03367e-23 2.87067e-24 6.97748e-24 2.87067e-24 6.07278e-24 -5.33539e-25 -6.97748e-24 5.33539e-25 7.88984e-24
0 0 0 4 6 0 1.03367e-23 -2.87067e-24 -6.97748e-24 -2.87067e-24 6.07278e-24 -5.33539e-25 6.97748e-24 5.33539e-25 7.88984e-24
0 0 0 -4 -6 0 1.03367e-23 -2.87067e-24 6.97748e-24 -2.87067e-24 6.07278e-24 5.33539e-25 -6.97748e-24 -5.33539e-25 7.88984e-24
0 0 0 4 -6 0 1.03367e-23 2.87067e-24 -6.97748e-24 2.87067e-24 6.07278e-24 5.33539e-25 6.97748e-24 -5.33539e-25 7.88984e-24
0 0 0 -6 0 0 1.0264e-23 4.18097e-39 -4.90863e-24 -1.82844e-38 6.4471e-24 -2.30204e-38 4.90863e-24 2.22903e-38 5.337e-24
0 0 0 6 0 0 1.0264e-23 -1.80011e-38 4.90863e-24 3.39687e-39 6.4471e-24 2.24631e-38 -4.90863e-24 -2.45488e-38 5.337e-24
0 0 0 -2 8 0 7.45352e-24 1.01518e-24 -1.86947e-24 1.01518e-24 3.13956e-24 5.6104e-24 1.86947e-24 -5.6104e-24 3.96132e-24
0 0 0 2 8 0 7.45352e-24 -1.01518e-24 1.86947e-24 -1.01518e-24 3.13956e-24 5.6104e-24 -1.86947e-24 -5.6104e-24 3.96132e-24
0 0 0 -2 -8 0 7.45352e-24 -1.01518e-24 -1.86947e-24 -1.01518e-24 3.13956e-24 -5.6104e-24 1.86947e-24 5.6104e-24 3.96132e-24
0 0 0 2 -8 0 7.45352e-24 1.01518e-24 1.86947e-24 1.01518e-24 3.13956e-24 -5.6104e-24 -1.86947e-24 5.6104e-24 3.96132e-24
0 0 0 -5 5 0 1.91624e-24 2.94427e-24 -7.922e-24 2.94427e-24 7.67607e-24 -5.1603e-25 7.922e-24 5.1603e-25 5.16844e-24
0 0 0 -5 -5 0 1.91624e-24 -2.94427e-24 -7.922e-24 -2.94427e-24 7.67607e-24 5.1603e-25 7.922e-24 -5.1603e-25 5.16844e-24
0 0 0 5 5 0 1.91624e-24 -2.94427e-24 7.922e-24 -2.94427e-24 7.67607e-24 -5.1603e-25 -7.922e-24 5.1603e-25 5.16844e-24
0 0 0 5 -5 0 1.91624e-24 2.94427e-24 7.922e-24 2.94427e-24 7.67607e-24 5.1603e-25 -7.922e-24 -5.1603e-25 5.16844e-24
0 0 0 -6 2 0 -1.33866e-23 -5.44437e-25 -3.61687e-24 -5.44437e-25 -1.54415e-23 -2.42558e-26 3.61687e-24 2.42558e-26 -1.53107e-23
0 0 0 -6 -2 0 -1.33866e-23 5.44437e-25 -3.61687e-24 5.44437e-25 -1.54415e-23 2.42558e-26 3.61687e-24 -2.42558e-26 -1.53107e-23
0 0 0 6 2 0 -1.33866e-23 5.44437e-25 3.61687e-24 5.44437e-25 -1.54415e-23 -2.42558e-26 -3.61687e-24 2.42558e-26 -1.53107e-23
0 0 0 6 -2 0 -1.33866e-23 -5.44437e-25 3.61687e-24 -5.44437e-25 -1.54415e-23 2.42558e-26 -3.61687e-24 -2.42558e-26 -1.53107e-23
0 0 0 -1 9 0 -9.81375e-24 -1.83096e-25 2.28456e-25 -1.83096e-25 -9.13993e-24 1.02433e-24 -2.28456e-25 -1.02433e-24 -1.05042e-23
0 0 0 1 9 0 -9.81375e-24 1.83096e-25 -2.28456e-25 1.83096e-25 -9.13993e-24 1.02433e-24 2.28456e-25 -1.02433e-24 -1.05042e-23
0 0 0 -1 -9 0 -9.81375e-24 1.83096e-25 2.28456e-25 1.83096e-25 -9.13993e-24 -1.02433e-24 -2.28456e-25 1.02433e-24 -1.05042e-23
0 0 0 1 -9 0 -9.81375e-24 -1.83096e-25 -2.28456e-25 -1.83096e-25 -9.13993e-24 -1.02433e-24 2.28456e-25 1.02433e-24 -1.05042e-23
0 0 0 -6 4 0 1.32432e-23 -2.10535e-25 -9.94058e-25 -2.10535e-25 1.23107e-23 -2.38148e-24 9.94058e-25 2.38148e-24 1.2013e-23
0 0 0 -6 -4 0 1.32432e-23 2.10535e-25 -9.94058e-25 2.10535e-25 1.23107e-23 2.38148e-24 9.94058e-25 -2.38148e-24 1.2013e-23
0 0 0 6 4 0 1.32432e-23 2.10535e-25 9.94058e-25 2.10535e-25 1.23107e-23 -2.38148e-24 -9.94058e-25 2.38148e-24 1.2013e-23
0 0 0 6 -4 0 1.32432e-23 -2.10535e-25 9.94058e-25 -2.10535e-25 1.23107e-23 2.38148e-24 -9.94058e-25 -2.38148e-24 1.2013e-23
0 0 0 -4 8 0 -5.3301e-25 4.10587e-25 -7.11935e-25 4.10587e-25 -2.0716e-24 2.18612e-24 7.11935e-25 -2.18612e-24 -1.5775e-24
0 0 0 4 8 0 -5.3301e-25 -4.10587e-25 7.11935e-25 -4.10587e-25 -2.0716e-24 2.18612e-24 -7.11935e-25 -2.18612e-24 -1.5775e-24
0 0 0 -4 -8 0 -5.3301e-25 -4.10587e-25 -7.11935e-25 -4.10587e-25 -2.0716e-24 -2.18612e-24 7.11935e-25 2.18612e-24 -1.5775e-24
0 0 0 4 -8 0 -5.3301e-25 4.10587e-25 7.11935e-25 4.10587e-25 -2.0716e-24 -2.18612e-24 -7.11935e-25 2.18612e-24 -1.5775e-24
0 0 0 -7 1 0 -1.83765e-23 -6.75108e-26 3.54604e-24 -6.75108e-26 -1.828e-23 -5.48233e-25 -3.54604e-24 5.48233e-25 -1.95329e-23
0 0 0 -7 -1 0 -1.83765e-23 6.75108e-26 3.54604e-24 6.75108e-26 -1.828e-23 5.48233e-25 -3.54604e-24 -5.48233e-25 -1.95329e-23
0 0 0 7 1 0 -1.83765e-23 6.75108e-26 -3.54604e-24 6.75108e-26 -1.828e-23 -5.48233e-25 3.54604e-24 5.48233e-25 -1.95329e-23
0 0 0 7 -1 0 -1.83765e-23 -6.75108e-26 -3.54604e-24 -6.75108e-26 -1.828e-23 5.48233e-25 3.54604e-24 -5.48233e-25 -1.95329e-23
0 0 0 -5 7 0 -6.7216e-25 -2.3567e-24 -3.22566e-24 -2.3567e-24 1.39161e-24 2.23734e-24 3.22566e-24 -2.23734e-24 1.84194e-24
0 0 0 5 7 0 -6.7216e-25 2.3567e-24 3.22566e-24 2.3567e-24 1.39161e-24 2.23734e-24 -3.22566e-24 -2.23734e-24 1.84194e-24
0 0 0 -5 -7 0 -6.7216e-25 2.3567e-24 -3.22566e-24 2.3567e-24 1.39161e-24 -2.23734e-24 3.22566e-24 2.23734e-24 1.84194e-24
0 0 0 5 -7 0 -6.7216e-25 -2.3567e-24 3.22566e-24 -2.3567e-24 1.39161e-24 -2.23734e-24 -3.22566e-24 2.23734e-24 1.84194e-24
0 0 0 -3 9 0 2.67227e-25 2.20776e-25 2.35934e-24 2.20776e-25 6.4255e-25 -1.18483e-24 -2.35934e-24 1.18483e-24 1.11709e-25
0 0 0 3 9 0 2.67227e-25 -2.20776e-25 -2.35934e-24 -2.20776e-25 6.4255e-25 -1.18483e-24 2.35934e-24 1.18483e-24 1.11709e-25
0 0 0 -3 -9 0 2.67227e-25 -2.20776e-25 2.35934e-24 -2.20776e-25 6.4255e-25 1.18483e-24 -2.35934e-24 -1.18483e-24 1.11709e-25
0 0 0 3 -9 0 2.67227e-25 2.20776e-25 -2.35934e-24 2.20776e-25 6.4255e-25 1.18483e-24 2.35934e-24 -1.18483e-24 1.11709e-25
0 0 0 0 10 0 -3.97791e-24 -3.74757e-39 -7.67378e-40 2.8831e-39 -4.76371e-24 1.72405e-24 -1.41547e-39 -1.72405e-24 -5.00861e-24
0 0 0 0 -10 0 -3.97791e-24 2.86492e-39 -1.29322e-39 -3.55675e-39 -4.76371e-24 -1.72405e-24 -7.48261e-40 1.72405e-24 -5.00861e-24
0 0 0 -7 3 0 -1.57022e-23 -2.57137e-25 3.32739e-24 -2.57137e-25 -1.55184e-23 -3.05479e-26 -3.32739e-24 3.05479e-26 -1.57559e-23
0 0 0 -7 -3 0 -1.57022e-23 2.57137e-25 3.32739e-24 2.57137e-25 -1.55184e-23 3.05479e-26 -3.32739e-24 -3.05479e-26 -1.57559e-23
0 0 0 7 3 0 -1.57022e-23 2.57137e-25 -3.32739e-24 2.57137e-25 -1.55184e-23 -3.05479e-26 3.32739e-24 3.05479e-26 -1.57559e-23
0 0 0 7 -3 0 -1.57022e-23 -2.57137e-25 -3.32739e-24 -2.57137e-25 -1.55184e-23 3.05479e-26 3.32739e-24 -3.05479e-26 -1.57559e-23
0 0 0 -6 6 0 -4.57306e-24 -1.69437e-24 1.48187e-24 -1.69437e-24 -6.26885e-24 -1.96964e-24 -1.48187e-24 1.96964e-24 -6.01803e-24
0 0 0 -6 -6 0 -4.57306e-24 1.69437e-24 1.48187e-24 1.69437e-24 -6.26885e-24 1.96964e-24 -1.48187e-24 -1.96964e-24 -6.01803e-24
0 0 0 6 6 0 -4.57306e-24 1.69437e-24 -1.48187e-24 1.69437e-24 -6.26885e-24 -1.96964e-24 1.48187e-24 1.96964e-24 -6.01803e-24
0 0 0 6 -6 0 -4.57306e-24 -1.69437e-24 -1.48187e-24 -1.69437e-24 -6.26885e-24 1.96964e-24 1.48187e-24 -1.96964e-24 -6.01803e-24
0 0 0 -2 10 0 -4.1692e-24 1.14129e-25 -7.37733e-25 1.14129e-25 -4.22386e-24 1.69761e-25 7.37733e-25 -1.69761e-25 -3.92499e-24
0 0 0 2 10 0 -4.1692e-24 -1.14129e-25 7.37733e-25 -1.14129e-25 -4.22386e-24 1.69761e-25 -7.37733e-25 -1.69761e-25 -3.92499e-24
0 0 0 -2 -10 0 -4.1692e-24 -1.14129e-25 -7.37733e-25 -1.14129e-25 -4.22386e-24 -1.69761e-25 7.37733e-25 1.69761e-25 -3.92499e-24
0 0 0 2 -10 0 -4.1692e-24 1.14129e-25 7.37733e-25 1.14129e-25 -4.22386e-24 -1.69761e-25 -7.37733e-25 1.69761e-25 -3.92499e-24
0 0 0 -7 -5 0 -5.559e-24 9.42398e-25 -9.64674e-25 9.42398e-25 -5.67682e-24 2.12619e-24 9.64674e-25 -2.12619e-24 -6.26818e-24
0 0 0 7 5 0 -5.559e-24 9.42398e-25 9.64674e-25 9.42398e-25 -5.67682e-24 -2.12619e-24 -9.64674e-25 2.12619e-24 -6.26818e-24
0 0 0 -7 5 0 -5.559e-24 -9.42398e-25 -9.64674e-25 -9.42398e-25 -5.67682e-24 -2.12619e-24 9.64674e-25 2.12619e-24 -6.26818e-24
0 0 0 7 -5 0 -5.559e-24 -9.42398e-25 9.64674e-25 -9.42398e-25 -5.67682e-24 2.12619e-24 -9.64674e-25 -2.12619e-24 -6.26818e-24
0 0 0 -1 11 0 -9.0047e-24 3.02817e-26 1.57003e-24 3.02817e-26 -8.7714e-24 4.75352e-25 -1.57003e-24 -4.75352e-25 -9.04001e-24
0 0 0 1 11 0 -9.0047e-24 -3.02817e-26 -1.57003e-24 -3.02817e-26 -8.7714e-24 4.75352e-25 1.57003e-24 -4.75352e-25 -9.04001e-24
0 0 0 -1 -11 0 -9.0047e-24 -3.02817e-26 1.57003e-24 -3.02817e-26 -8.7714e-24 -4.75352e-25 -1.57003e-24 4.75352e-25 -9.04001e-24
0 0 0 1 -11 0 -9.0047e-24 3.02817e-26 -1.57003e-24 3.02817e-26 -8.7714e-24 -4.75352e-25 1.57003e-24 4.75352e-25 -9.04001e-24
0 0 0 -8 0 0 2.1068e-24 2.9104e-39 -3.17402e-26 -4.83653e-39 1.71168e-24 -4.47878e-39 3.17402e-26 6.59188e-39 1.93528e-24
0 0 0 8 0 0 2.1068e-24 -4.84998e-39 3.17402e-26 2.81446e-39 1.71168e-24 6.52649e-39 -3.17402e-26 -4.3622e-39 1.93528e-24
0 0 0 5 9 0 2.16232e-24 1.98784e-25 -2.26584e-24 1.98784e-25 1.84813e-24 -2.18396e-24 2.26584e-24 2.18396e-24 2.1502e-24
0 0 0 -5 9 0 2.16232e-24 -1.98784e-25 2.26584e-24 -1.98784e-25 1.84813e-24 -2.18396e-24 -2.26584e-24 2.18396e-24 2.1502e-24
0 0 0 -5 -9 0 2.16232e-24 1.98784e-25 2.26584e-24 1.98784e-25 1.84813e-24 2.18396e-24 -2.26584e-24 -2.18396e-24 2.1502e-24
0 0 0 5 -9 0 2.16232e-24 -1.98784e-25 -2.26584e-24 -1.98784e-25 1.84813e-24 2.18396e-24 2.26584e-24 -2.18396e-24 2.1502e-24
0 0 0 -8 2 0 5.17532e-24 1.35197e-26 6.69653e-25 1.35197e-26 4.87221e-24 6.18184e-25 -6.69653e-25 -6.18184e-25 4.98608e-24
0 0 0 -8 -2 0 5.17532e-24 -1.35197e-26 6.69653e-25 -1.35197e-26 4.87221e-24 -6.18184e-25 -6.69653e-25 6.18184e-25 4.98608e-24
0 0 0 8 2 0 5.17532e-24 -1.35197e-26 -6.69653e-25 -1.35197e-26 4.87221e-24 6.18184e-25 6.69653e-25 -6.18184e-25 4.98608e-24
0 0 0 8 -2 0 5.17532e-24 1.35197e-26 -6.69653e-25 1.35197e-26 4.87221e-24 -6.18184e-25 6.69653e-25 6.18184e-25 4.98608e-24
0 0 0 4 10 0 -8.87359e-25 4.36645e-25 -1.1272e-24 4.36645e-25 -1.47466e-24 -1.09787e-24 1.1272e-24 1.09787e-24 -1.24958e-24
0 0 0 -4 10 0 -8.87359e-25 -4.36645e-25 1.1272e-24 -4.36645e-25 -1.47466e-24 -1.09787e-24 -1.1272e-24 1.09787e-24 -1.24958e-24
0 0 0 -4 -10 0 -8.87359e-25 4.36645e-25 1.1272e-24 4.36645e-25 -1.47466e-24 1.09787e-24 -1.1272e-24 -1.09787e-24 -1.24958e-24
0 0 0 4 -10 0 -8.87359e-25 -4.36645e-25 -1.1272e-24 -4.36645e-25 -1.47466e-24 1.09787e-24 1.1272e-24 -1.09787e-24 -1.24958e-24
0 0 0 6 8 0 2.85491e-25 -7.66057e-25 1.00365e-24 -7.66057e-25 1.03129e-24 -2.30759e-25 -1.00365e-24 2.30759e-25 1.09927e-24
0 0 0 -6 -8 0 2.85491e-25 -7.66057e-25 -1.00365e-24 -7.66057e-25 1.03129e-24 2.30759e-25 1.00365e-24 -2.30759e-25 1.09927e-24
0 0 0 -6 8 0 2.85491e-25 7.66057e-25 -1.00365e-24 7.66057e-25 1.03129e-24 -2.30759e-25 1.00365e-24 2.30759e-25 1.09927e-24
0 0 0 6 -8 0 2.85491e-25 7.66057e-25 1.00365e-24 7.66057e-25 1.03129e-24 2.30759e-25 -1.00365e-24 -2.30759e-25 1.09927e-24
0 0 0 3 11 0 1.44352e-24 -1.37351e-25 -1.03061e-24 -1.37351e-25 1.01612e-24 -5.02207e-25 1.03061e-24 5.02207e-25 1.37837e-24
0 0 0 -3 -11 0 1.44352e-24 -1.37351e-25 1.03061e-24 -1.37351e-25 1.01612e-24 5.02207e-25 -1.03061e-24 -5.02207e-25 1.37837e-24
